feature,PC1,PC2,PC3,PC4,PC5
aseg+DKT_ctx-rh-fusiform,0.09838397529360614,-0.03509384423588966,0.002522005784244954,-0.06345203697325792,-0.12034622944778144
aseg+DKT_ctx-rh-inferiorparietal,0.08644398257541308,-0.07508964231472644,0.013857434108339086,0.030289630500410225,-0.12947729964354396
aseg+DKT_ctx-rh-inferiortemporal,0.09223118483645226,-0.0339417607404592,0.03914011008258392,-0.04605451469461747,-0.05868583873355459
aseg+DKT_ctx-rh-insula,0.11231686285727835,-0.018284741180324117,0.01959319888767239,0.0033590704454309495,-0.08862220900027785
aseg+DKT_ctx-rh-isthmuscingulate,0.07942975623817018,-0.10250421225991846,-0.02788490536116344,0.005185671944485938,0.0003602977698814558
aseg+DKT_ctx-rh-lateraloccipital,0.08955625397691909,-0.07006057608821602,-0.006571538889021711,-0.014956360124045416,0.011535445835697192
aseg+DKT_ctx-rh-lateralorbitofrontal,0.10817645514168683,-0.04320930409443033,0.02041980763228397,0.029059557761663874,-0.01652362481625797
aseg+DKT_ctx-rh-lingual,0.07169293333722108,-0.12566240858871883,-0.05961639781775675,-0.0782382729854848,0.07142674658202182
aseg+DKT_ctx-rh-medialorbitofrontal,0.10527297778212351,-0.04606188812553818,0.03542417887382718,0.0019970125161679637,-0.0640070989194603
aseg+DKT_ctx-rh-middletemporal,0.10088856229352522,-0.02683449697787571,0.05117951873969799,0.005191578529100198,-0.08176286831448433
aseg+DKT_ctx-rh-paracentral,0.09348828689743498,-0.029427227107031575,0.014409443762786035,-0.07207305921702867,-0.020298337673144522
aseg+DKT_ctx-rh-parahippocampal,0.06752751328723505,0.001820451002090322,0.01007367014360004,0.059237786971584556,0.19401026677643965
aseg+DKT_ctx-rh-parsopercularis,0.0807981311784331,-0.025570747338242265,0.004798062251894198,-0.09150102030913324,-0.16375151642584085
aseg+DKT_ctx-rh-parsorbitalis,0.05780975356261947,-0.05474412995455409,-0.02353807899164796,0.04072595960892209,0.02681248635423386
aseg+DKT_ctx-rh-parstriangularis,0.08696231273209011,-0.00025697997878558823,-0.07891488635316694,-0.08480892377872452,-0.09789865847949931
aseg+DKT_ctx-rh-pericalcarine,0.04301387537006464,-0.10278065778778804,-0.08715189727988362,-0.07151050315504981,0.17517767852731314
aseg+DKT_ctx-rh-postcentral,0.09498238828817718,-0.08628280307937321,0.033476818467898115,-0.09573868486947816,-0.08070321779505636
aseg+DKT_ctx-rh-posteriorcingulate,0.06620159630995602,-0.08326093655918224,-0.03061007855011937,-0.054872917076376065,-0.02693952751164712
aseg+DKT_ctx-rh-precentral,0.10374938480639972,-0.05581613802970201,0.022251578339978574,-0.031628647141234534,-0.003339326655767024
