feature,PC1,PC2,PC3,PC4,PC5
Right_Hippocampus_original_shape_Maximum2DDiameterSlice,0.0731056533513036,0.00959731087885954,0.004553320491572796,-0.01879369390314667,0.14384193292794809
Right_Hippocampus_original_shape_Maximum3DDiameter,0.0972668432896009,-0.07993322590079852,0.012185453452541373,-0.07845822967797898,-0.09801775118470246
Right_Hippocampus_original_shape_MeshVolume,0.16745412578539642,1.0977644127239766e-06,-0.0173287265014583,-0.04610393567934886,0.07204604070437198
Right_Hippocampus_original_shape_MinorAxisLength,0.12849328645853147,0.00996091820699501,-0.00438661532060503,-0.055947982111095376,0.1363730071257798
Right_Hippocampus_original_shape_Sphericity,-0.05479469588346155,0.08062654870449111,-0.03691595512520143,0.12412543513069198,0.04353213578830839
Right_Hippocampus_original_shape_SurfaceArea,0.16355064110102943,-0.031529529080062645,9.77271522453596e-05,-0.08625681196333838,0.044566069980375815
Right_Hippocampus_original_shape_SurfaceVolumeRatio,-0.09779590379977286,-0.05795061037897771,0.040933778956578175,-0.05409872372227024,-0.0922785044012889
Right_Hippocampus_original_shape_VoxelVolume,0.16768366656047196,-0.00027977652693330827,-0.017984776437272646,-0.046049888761078496,0.07188354065448196
Right_Thalamus_original_firstorder_10Percentile,-0.00964338617196091,-0.03364994915307395,0.2060246437713943,0.12653722713427193,-0.029147206583462197
Right_Thalamus_original_firstorder_90Percentile,-0.023500795019000927,0.05322708632446196,0.1604856787055687,0.10202488543901617,-0.011749111078550038
Right_Thalamus_original_firstorder_Energy,0.15676585299187437,-0.001140547626033232,0.05888821068363438,0.1341205796210491,0.010083046253298618
Right_Thalamus_original_firstorder_Entropy,-0.03141673888847961,0.08046403641585134,0.10330636244984229,0.027976831684254865,0.06939029056919956
Right_Thalamus_original_firstorder_InterquartileRange,-0.015463535346781921,0.06112223924047171,-0.09600481206740728,-0.016054329552327856,-0.008899107676752475
Right_Thalamus_original_firstorder_Kurtosis,0.008291695147258827,0.04662535483844702,0.09921497900053652,-0.10424329895827367,-0.05059890455407247
Right_Thalamus_original_firstorder_Maximum,0.011966279157605586,0.10601276948090525,0.09590037680995142,-0.13469017069597414,-0.031797631079775276
Right_Thalamus_original_firstorder_Mean,-0.016885491190351185,0.007863766315877107,0.2256919139557455,0.11906724734880443,-0.014321733189193595
Right_Thalamus_original_firstorder_MeanAbsoluteDeviation,-0.006205874476762426,0.11269362363077662,-0.06229374408307362,-0.09342528746174661,0.0403580355987765
Right_Thalamus_original_firstorder_Median,-0.02679954271970834,-0.0007339246790332032,0.19326307662077485,0.13637023440085058,0.026577379290079542
Right_Thalamus_original_firstorder_Minimum,0.0035077205063647307,-0.0397401327836034,-0.019180558801066307,0.09030825559099875,-0.0953015558334198
Right_Thalamus_original_firstorder_Range,0.009618345981591588,0.10671034046750984,0.09144066618802056,-0.14766455433894965,0.0005437658761440315
