feature,PC1,PC2,PC3,PC4,PC5
cerebellum.CerebNet_Cbm_Left_VI,0.08291144297898279,0.14820930349421796,0.026592808159832417,-0.006137583227407519,0.06956350714283112
cerebellum.CerebNet_Cbm_Left_VIIIa,0.08299464766940527,0.1344839010876018,0.05422842369590941,0.014107718741371017,-0.0131766300642582
cerebellum.CerebNet_Cbm_Left_VIIIb,0.08487433123790275,0.09229886717414516,0.05110737980631449,0.002494250640370144,-0.08753882662129911
cerebellum.CerebNet_Cbm_Left_VIIb,0.04155760145927739,0.15709053754681535,0.028933800564318043,-0.01935564074499045,-0.08114370860180993
cerebellum.CerebNet_Cbm_Left_X,0.055554429967330184,0.06847566983379881,-0.0004940023618029237,0.07335785387938266,-0.09892385450899678
cerebellum.CerebNet_Cbm_Right_CrusI,0.0741641351004824,0.14699569252079012,-0.03710702867152286,-0.02631175520496976,-0.013260573175936739
cerebellum.CerebNet_Cbm_Right_CrusII,0.02587777004538998,0.1811135947682432,-0.02157922694744051,-0.13543615675459214,-0.05887343322112941
cerebellum.CerebNet_Cbm_Right_IX,0.03917455422797928,0.16510075504714342,-0.031136918792231905,-0.06843928620037812,-0.044729050665669526
cerebellum.CerebNet_Cbm_Right_I_IV,0.08537579476788355,0.06290187095017401,-0.01657625077728028,0.12874797449447006,-0.004689220059990901
cerebellum.CerebNet_Cbm_Right_V,0.08636599000205275,0.09372571205995558,0.041781044252608715,-0.018804465194034083,-0.09293592227130215
cerebellum.CerebNet_Cbm_Right_VI,0.08292030173694809,0.1462895949537433,0.005091759318411463,0.02658857905103805,0.04760221754773104
cerebellum.CerebNet_Cbm_Right_VIIIa,0.0739631328313146,0.12464458548933181,0.04327740952005627,0.06784319810561346,-0.013289662580058413
cerebellum.CerebNet_Cbm_Right_VIIIb,0.052028299548034423,0.07178000826422923,0.10952035188793582,0.08474388046424662,-0.016014485939885317
cerebellum.CerebNet_Cbm_Right_VIIb,0.05732118169250764,0.17299908777272158,0.03321968707338708,0.01998801052759281,-0.028710067498606186
cerebellum.CerebNet_Cbm_Right_X,0.06799778417361138,0.07144664192608609,0.06284940536475345,-0.0199409884683632,-0.02551909313104355
cerebellum.CerebNet_Cbm_Vermis,0.0830571314312979,0.14735729763532782,0.05759684924628495,-0.04303542201188411,0.05274413376410632
cerebellum.CerebNet_Cbm_Vermis_IX,0.0814559974654784,0.10692508599481013,0.06736476514018905,-0.05841036878787905,-0.014223658113522551
cerebellum.CerebNet_Cbm_Vermis_VI,0.07138842452698653,0.08292968974502332,-0.0019451330863917554,0.012066136903198355,0.10844431433276526
cerebellum.CerebNet_Cbm_Vermis_VII,0.035757452725986294,0.0916489922907023,0.008468399024743863,-0.05746397423644737,-0.019429754416939435
cerebellum.CerebNet_Cbm_Vermis_VIII,0.05119123146223054,0.13319665569281544,0.08621746346271182,-0.04991794868569224,0.01698502052991661
